"date","flight_number","scheduled_time","expected_delay"
"2025-07-21",KE5895,"20:15",0.0
"2025-07-21",KE5897,"20:35",2.909054024578216
"2025-07-21",KE5925,"22:25",0.0
"2025-07-21",KE5941,"10:10",25.312575760449832
"2025-07-21",KE5951,"23:55",4.731085006870131
"2025-07-21",KE615,"20:05",0.0
"2025-07-21",KE619,"22:35",23.990806880221974
"2025-07-21",KE623,"18:50",7.536867234374098
"2025-07-21",KE625,"20:15",20.879270546924666
"2025-07-21",KE627,"15:10",17.810769001793112
"2025-07-21",KE629,"17:45",0.9551778233615273
"2025-07-21",KE633,"16:10",3.4635310428677304
"2025-07-21",KE643,"14:45",25.109390952171495
"2025-07-21",KE645,"18:40",10.715305012250543
"2025-07-21",KE647,"23:35",36.11156553627535
"2025-07-21",KE651,"18:05",23.56965747059599
"2025-07-21",KE655,"21:15",2.9804168570438314
"2025-07-21",KE659,"19:45",13.095868360613995
"2025-07-21",KE663,"17:50",1.0426658430441371
"2025-07-21",KE667,"18:25",7.019950390362542
"2025-07-21",KE671,"16:20",8.164159134621265
"2025-07-21",KE689,"18:50",0.0
"2025-07-21",KE695,"13:35",1.301300825347358
"2025-07-21",KE703,"10:10",0.0
"2025-07-21",KE705,"18:35",10.93172447011261
"2025-07-21",KE711,"13:00",4.378762137471815
"2025-07-21",KE713,"17:05",4.280511071104028
"2025-07-21",KE719,"20:30",18.080715591902244
"2025-07-21",KE721,"19:00",0.0
"2025-07-21",KE725,"15:05",3.5033573586844593
"2025-07-21",KE7273,"10:15",1.078960831345455
"2025-07-21",KE733,"15:50",6.166129720090966
"2025-07-21",KE741,"10:35",18.74575960382924
"2025-07-21",KE743,"18:50",23.233932541442105
"2025-07-21",KE765,"10:05",1.4035642472296441
"2025-07-21",KE769,"12:35",0.0
"2025-07-21",KE781,"18:40",0.9150142353672747
"2025-07-21",KE789,"13:45",3.4386944199900285
"2025-07-21",KE7895,"21:25",0.0
"2025-07-21",KE803,"12:35",0.0
"2025-07-21",KE843,"13:05",2.8611795964419073
