"timestamp","adate","atime","t1sum1","t1sum2","t1sum3","t1sum4","t1sumset1","t1sum5","t1sum6","t1sum7","t1sum8","t1sumset2","t2sum1","t2sum2","t2sumset1","t2sum3","t2sum4","t2sumset2","resultcode","resultmsg"
"2025-07-20 14:28:53","20250720","01_02","793.0","0.0","0.0","0.0","793.0","0.0","193.0","0.0","0.0","193.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"2025-07-20 14:28:53","20250720","12_13","544.0","786.0","597.0","1322.0","3249.0","847.0","529.0","836.0","961.0","3173.0","294.0","517.0","811.0","776.0","489.0","1265.0",,
"2025-07-20 14:28:53","20250720","09_10","199.0","244.0","754.0","805.0","2002.0","1156.0","1022.0","908.0","1172.0","4258.0","235.0","679.0","914.0","1016.0","695.0","1711.0",,
"2025-07-20 14:28:53","20250720","19_20","678.0","1390.0","945.0","862.0","3875.0","894.0","739.0","988.0","1219.0","3840.0","573.0","441.0","1014.0","1109.0","0.0","1109.0",,
"2025-07-20 14:28:53","20250720","20_21","721.0","730.0","900.0","779.0","3130.0","0.0","1587.0","0.0","826.0","2413.0","1291.0","0.0","1291.0","727.0","0.0","727.0",,
"2025-07-20 14:28:53","20250720","02_03","236.0","0.0","0.0","0.0","236.0","0.0","8.0","0.0","0.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"2025-07-20 14:28:53","20250720","00_01","630.0","0.0","0.0","0.0","630.0","0.0","817.0","0.0","0.0","817.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"2025-07-20 14:28:53","20250720","08_09","615.0","480.0","1170.0","703.0","2968.0","1398.0","1330.0","777.0","1223.0","4728.0","472.0","743.0","1215.0","1887.0","1123.0","3010.0",,
"2025-07-20 14:28:53","20250720","16_17","1158.0","1234.0","860.0","893.0","4145.0","974.0","808.0","857.0","602.0","3241.0","1353.0","838.0","2191.0","1085.0","643.0","1728.0",,
"2025-07-20 14:28:53","20250720","23_00","985.0","0.0","0.0","0.0","985.0","0.0","941.0","0.0","0.0","941.0","391.0","0.0","391.0","1.0","0.0","1.0",,
"2025-07-20 14:28:53","20250720","05_06","951.0","129.0","0.0","0.0","1080.0","0.0","1756.0","0.0","782.0","2538.0","68.0","301.0","369.0","1394.0","0.0","1394.0",,
"2025-07-20 14:28:53","20250720","14_15","671.0","670.0","1579.0","725.0","3645.0","724.0","590.0","954.0","793.0","3061.0","1351.0","810.0","2161.0","957.0","673.0","1630.0",,
"2025-07-20 14:28:53","20250720","06_07","762.0","1484.0","804.0","567.0","3617.0","1244.0","1563.0","591.0","1048.0","4446.0","296.0","941.0","1237.0","1542.0","1103.0","2645.0",,
"2025-07-21 10:46:29","20250721","10_11","82.0","877.0","587.0","456.0","2002.0","1242.0","887.0","1243.0","1371.0","4743.0","3.0","116.0","119.0","950.0","608.0","1558.0",,
"2025-07-21 10:46:29","20250721","18_19","1083.0","1132.0","778.0","459.0","3452.0","1070.0","770.0","933.0","1287.0","4060.0","203.0","437.0","640.0","1114.0","827.0","1941.0",,
"2025-07-21 10:46:29","20250721","07_08","430.0","1403.0","1216.0","1226.0","4275.0","2221.0","1400.0","1388.0","1470.0","6479.0","890.0","932.0","1822.0","2082.0","1120.0","3202.0",,
"2025-07-21 10:46:29","20250721","06_07","389.0","1438.0","668.0","762.0","3257.0","1255.0","1664.0","624.0","926.0","4469.0","186.0","469.0","655.0","1890.0","1190.0","3080.0",,
"2025-07-21 10:46:29","20250721","17_18","897.0","1206.0","714.0","421.0","3238.0","1157.0","785.0","759.0","813.0","3514.0","922.0","1241.0","2163.0","1528.0","1096.0","2624.0",,
"2025-07-21 10:46:29","20250721","03_04","338.0","0.0","0.0","0.0","338.0","0.0","191.0","0.0","0.0","191.0","327.0","0.0","327.0","27.0","0.0","27.0",,
"2025-07-21 10:46:29","20250721","00_01","889.0","0.0","0.0","0.0","889.0","0.0","773.0","0.0","0.0","773.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"2025-07-21 10:46:29","20250721","20_21","291.0","846.0","1040.0","843.0","3020.0","0.0","1761.0","0.0","871.0","2632.0","777.0","0.0","777.0","455.0","0.0","455.0",,
"2025-07-21 10:46:29","20250721","12_13","350.0","666.0","964.0","1374.0","3354.0","949.0","602.0","1068.0","1332.0","3951.0","345.0","444.0","789.0","961.0","519.0","1480.0",,
"2025-07-21 10:46:29","20250721","14_15","531.0","1308.0","1510.0","583.0","3932.0","818.0","646.0","922.0","986.0","3372.0","295.0","1320.0","1615.0","1058.0","733.0","1791.0",,
"2025-07-21 10:46:29","20250721","02_03","303.0","0.0","0.0","0.0","303.0","0.0","119.0","0.0","0.0","119.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"2025-07-21 10:46:29","20250721","01_02","687.0","0.0","0.0","0.0","687.0","0.0","318.0","0.0","0.0","318.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"2025-07-21 10:46:29","20250721","22_23","2947.0","416.0","0.0","0.0","3363.0","0.0","664.0","0.0","0.0","664.0","1002.0","0.0","1002.0","78.0","0.0","78.0",,
"2025-07-21 10:46:29","20250721","15_16","929.0","1526.0","446.0","931.0","3832.0","701.0","643.0","697.0","840.0","2881.0","942.0","891.0","1833.0","721.0","455.0","1176.0",,
"2025-07-21 10:46:29",합계,합계,"17757.0","19449.0","13103.0","12052.0","62361.0","15910.0","22016.0","13874.0","18964.0","70764.0","10945.0","10284.0","21229.0","20580.0","10126.0","30706.0",,
"2025-07-21 10:46:29","20250721","21_22","908.0","626.0","915.0","961.0","3410.0","0.0","709.0","0.0","367.0","1076.0","722.0","0.0","722.0","234.0","0.0","234.0",,
"2025-07-21 10:46:29","20250721","04_05","1105.0","0.0","0.0","0.0","1105.0","0.0","1220.0","0.0","0.0","1220.0","872.0","0.0","872.0","322.0","0.0","322.0",,
"2025-07-21 10:46:29","20250721","09_10","433.0","1031.0","909.0","935.0","3308.0","1081.0","1121.0","1267.0","1607.0","5076.0","224.0","339.0","563.0","1022.0","643.0","1665.0",,
"2025-07-21 10:46:29","20250721","11_12","82.0","1077.0","314.0","558.0","2031.0","1076.0","765.0","975.0","1269.0","4085.0","577.0","494.0","1071.0","1201.0","571.0","1772.0",,
"2025-07-21 10:46:29","20250721","16_17","1010.0","1205.0","706.0","706.0","3627.0","949.0","788.0","762.0","652.0","3151.0","1005.0","1204.0","2209.0","1219.0","651.0","1870.0",,
"2025-07-21 10:46:29","20250721","13_14","846.0","1560.0","574.0","674.0","3654.0","890.0","660.0","1075.0","1311.0","3936.0","442.0","586.0","1028.0","1015.0","630.0","1645.0",,
"2025-07-21 10:46:29","20250721","05_06","1666.0","696.0","0.0","0.0","2362.0","0.0","2203.0","0.0","821.0","3024.0","165.0","815.0","980.0","1656.0","0.0","1656.0",,
"2025-07-21 10:46:29","20250721","23_00","529.0","0.0","0.0","0.0","529.0","0.0","1121.0","0.0","0.0","1121.0","425.0","0.0","425.0","0.0","0.0","0.0",,
"2025-07-21 10:46:29","20250721","19_20","569.0","1359.0","1134.0","797.0","3859.0","814.0","678.0","1005.0","1301.0","3798.0","515.0","202.0","717.0","1083.0","0.0","1083.0",,
"2025-07-21 10:46:29","20250721","08_09","463.0","1077.0","628.0","366.0","2534.0","1687.0","1528.0","1156.0","1740.0","6111.0","106.0","794.0","900.0","1964.0","1083.0","3047.0",,
"2025-07-21 10:50:19","20250721","10_11","82.0","877.0","587.0","456.0","2002.0","1242.0","887.0","1243.0","1371.0","4743.0","3.0","116.0","119.0","950.0","608.0","1558.0",,
"2025-07-21 10:50:19","20250721","15_16","929.0","1526.0","446.0","931.0","3832.0","701.0","643.0","697.0","840.0","2881.0","942.0","891.0","1833.0","721.0","455.0","1176.0",,
"2025-07-21 10:50:19","20250721","04_05","1105.0","0.0","0.0","0.0","1105.0","0.0","1220.0","0.0","0.0","1220.0","872.0","0.0","872.0","322.0","0.0","322.0",,
"2025-07-21 10:50:19","20250721","14_15","531.0","1308.0","1510.0","583.0","3932.0","818.0","646.0","922.0","986.0","3372.0","295.0","1320.0","1615.0","1058.0","733.0","1791.0",,
"2025-07-21 10:50:19","20250721","06_07","389.0","1438.0","668.0","762.0","3257.0","1255.0","1664.0","624.0","926.0","4469.0","186.0","469.0","655.0","1890.0","1190.0","3080.0",,
"2025-07-21 10:50:19","20250721","17_18","897.0","1206.0","714.0","421.0","3238.0","1157.0","785.0","759.0","813.0","3514.0","922.0","1241.0","2163.0","1528.0","1096.0","2624.0",,
"2025-07-21 10:50:19","20250721","05_06","1666.0","696.0","0.0","0.0","2362.0","0.0","2203.0","0.0","821.0","3024.0","165.0","815.0","980.0","1656.0","0.0","1656.0",,
"2025-07-21 10:50:19","20250721","01_02","687.0","0.0","0.0","0.0","687.0","0.0","318.0","0.0","0.0","318.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"2025-07-21 10:50:19","20250721","18_19","1083.0","1132.0","778.0","459.0","3452.0","1070.0","770.0","933.0","1287.0","4060.0","203.0","437.0","640.0","1114.0","827.0","1941.0",,
"2025-07-21 10:50:19","20250721","20_21","291.0","846.0","1040.0","843.0","3020.0","0.0","1761.0","0.0","871.0","2632.0","777.0","0.0","777.0","455.0","0.0","455.0",,
"2025-07-21 10:50:19","20250721","19_20","569.0","1359.0","1134.0","797.0","3859.0","814.0","678.0","1005.0","1301.0","3798.0","515.0","202.0","717.0","1083.0","0.0","1083.0",,
"2025-07-21 10:50:19","20250721","22_23","2947.0","416.0","0.0","0.0","3363.0","0.0","664.0","0.0","0.0","664.0","1002.0","0.0","1002.0","78.0","0.0","78.0",,
"2025-07-21 10:50:19","20250721","16_17","1010.0","1205.0","706.0","706.0","3627.0","949.0","788.0","762.0","652.0","3151.0","1005.0","1204.0","2209.0","1219.0","651.0","1870.0",,
"2025-07-21 10:50:19","20250721","09_10","433.0","1031.0","909.0","935.0","3308.0","1081.0","1121.0","1267.0","1607.0","5076.0","224.0","339.0","563.0","1022.0","643.0","1665.0",,
"2025-07-21 10:50:19","20250721","13_14","846.0","1560.0","574.0","674.0","3654.0","890.0","660.0","1075.0","1311.0","3936.0","442.0","586.0","1028.0","1015.0","630.0","1645.0",,
"2025-07-21 10:50:19","20250721","12_13","350.0","666.0","964.0","1374.0","3354.0","949.0","602.0","1068.0","1332.0","3951.0","345.0","444.0","789.0","961.0","519.0","1480.0",,
"2025-07-21 10:50:19","20250721","00_01","889.0","0.0","0.0","0.0","889.0","0.0","773.0","0.0","0.0","773.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"2025-07-21 10:50:19","20250721","02_03","303.0","0.0","0.0","0.0","303.0","0.0","119.0","0.0","0.0","119.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"2025-07-21 10:50:19","20250721","08_09","463.0","1077.0","628.0","366.0","2534.0","1687.0","1528.0","1156.0","1740.0","6111.0","106.0","794.0","900.0","1964.0","1083.0","3047.0",,
"2025-07-21 10:50:19","20250721","07_08","430.0","1403.0","1216.0","1226.0","4275.0","2221.0","1400.0","1388.0","1470.0","6479.0","890.0","932.0","1822.0","2082.0","1120.0","3202.0",,
"2025-07-21 10:50:19","20250721","21_22","908.0","626.0","915.0","961.0","3410.0","0.0","709.0","0.0","367.0","1076.0","722.0","0.0","722.0","234.0","0.0","234.0",,
"2025-07-21 10:50:19",합계,합계,"17757.0","19449.0","13103.0","12052.0","62361.0","15910.0","22016.0","13874.0","18964.0","70764.0","10945.0","10284.0","21229.0","20580.0","10126.0","30706.0",,
"2025-07-21 10:50:19","20250721","03_04","338.0","0.0","0.0","0.0","338.0","0.0","191.0","0.0","0.0","191.0","327.0","0.0","327.0","27.0","0.0","27.0",,
"2025-07-21 10:50:19","20250721","11_12","82.0","1077.0","314.0","558.0","2031.0","1076.0","765.0","975.0","1269.0","4085.0","577.0","494.0","1071.0","1201.0","571.0","1772.0",,
"2025-07-21 10:50:19","20250721","23_00","529.0","0.0","0.0","0.0","529.0","0.0","1121.0","0.0","0.0","1121.0","425.0","0.0","425.0","0.0","0.0","0.0",,
